Numero;price;km;Gears;age;Previous_Owners;hp_kW;Inspection_new;Displacement_cc;Weight_kg;cons_comb
7328;15270;25350;6;1;1;92;1;1399;1268;5.5
7329;15250;17415;6;1;1;81;0;1598;1350;3.5
7330;15250;27097;6;1;1;110;0;1399;1273;5.5
7331;15250;25120;6;1;1;110;1;1399;1273;5.5
7332;14990;13515;5;1;1;77;0;999;1273;4.5
7333;15241;13041;5;1;1;77;0;998;1273;4.9
7334;15240;36609;6;1;1;81;1;1598;1403;3.5
7335;15222;46313;6;1;1;81;1;1598;1403;3.6
7336;15200;25600;6;1;1;81;0;1598;1425;3.6
7337;15200;13765;6;1;1;92;0;1399;1278;5.1
7338;15200;18000;6;1;1;92;0;1399;1278;5.1
7339;15200;23654;6;1;1;92;0;1399;1278;5.1
7340;15200;1200;6;1;1;92;0;1399;1278;5.1
7341;15200;32490;6;1;1;81;0;1598;1403;3.6
7342;15200;8;5;0;1;66;0;999;1273;4.9
7343;15200;28889;6;1;1;100;0;1598;1425;3.9
7344;15190;100;5;1;1;77;0;999;1233;4.9
7345;15200;28282;6;1;1;100;0;1598;1425;3.9
7346;15190;28984;6;1;1;100;0;1598;1425;3.8
7347;15190;17185;6;1;1;81;0;1598;1360;4.5
7348;15180;29405;6;1;1;110;0;1399;1273;5.4
7349;15150;28466;6;1;1;110;0;1399;1273;5.5
7350;15190;31703;6;1;1;110;0;1399;1273;5.4
7351;15100;29486;6;1;1;110;0;1399;1273;6
7352;15150;25887;6;1;1;92;0;1399;1273;5.6
7353;15150;28629;6;1;1;110;0;1399;1273;6
7354;15100;29050;6;1;1;110;0;1399;1273;5.5
7355;15000;7589;6;1;1;92;0;1399;1278;5.1
7356;15000;40000;6;1;1;100;0;1598;1364;4
7357;15000;25000;6;1;1;100;0;1598;1503;3.9
7358;15000;13000;5;1;1;78;0;999;1364;4.4
7359;15000;21628;6;1;1;77;0;1399;1273;4.9
7360;15000;18985;6;1;1;81;0;1598;1940;3.5
7361;15000;18400;6;1;1;81;0;1598;1403;4.6
7362;14999;54497;6;1;1;92;0;1399;1425;4.9
7363;14970;14936;5;1;1;77;0;998;1273;4.4
7364;14958;1;5;0;1;77;0;999;1273;5
7365;14950;15200;6;1;1;100;0;1598;1403;4.6
7366;14950;19750;6;1;1;100;0;1598;1403;4.6
7367;14955;13604;6;1;1;92;1;1400;1341;4.9
7368;14950;21000;5;1;1;77;0;998;1273;4.4
7369;14958;1;5;0;1;77;0;999;1273;5
7370;14950;68485;6;3;1;118;0;1598;1396;4
7371;14950;18250;6;1;1;100;0;1598;1403;3.8
7372;14950;20500;5;1;1;77;1;998;1273;4.4
7373;14950;18000;6;1;1;100;0;1598;1403;4.6
7374;14950;19000;6;1;1;100;0;1598;1403;4.6
7375;14950;20900;5;1;1;77;1;998;1273;4.4
7376;14950;10289;5;1;1;77;0;998;1273;4.4
7377;14950;5354;6;1;1;77;0;999;1273;4.5
7378;14900;13566;6;1;1;92;0;1399;1278;5.1
7379;14900;1501;6;1;1;103;0;1364;1449;6.8
7380;14900;24771;6;1;1;81;0;1598;1328;3.6
7381;14940;17980;5;1;1;77;1;999;1284;4.5
7382;14900;17500;6;1;1;81;0;1598;1360;4.6
7383;14900;1500;6;1;1;92;0;1399;1278;5.1
7384;14900;21379;6;1;1;81;0;1598;1328;3.6
7385;14900;5555;6;1;1;81;0;1598;1360;3.7
7386;14900;13915;6;1;1;92;0;1399;1278;5.1
7387;14900;27318;6;1;1;81;0;1598;1328;3.6
7388;14900;5;6;1;1;81;0;1598;1360;3.7
7389;14900;5;6;1;1;81;0;1598;1360;3.7
7390;14900;14300;6;1;1;81;0;1598;1403;4.5
7391;14900;2222;6;1;1;81;0;1598;1360;3.7
7392;14900;6400;6;1;1;92;0;1399;1278;5.1
7393;14900;23327;6;1;1;81;0;1598;1328;3.6
7394;14900;5555;6;1;1;81;0;1598;1360;3.7
7395;14900;5;6;1;1;81;0;1598;1360;3.7
7396;14900;18217;6;1;1;92;0;1399;1364;5.4
7397;14900;5;6;1;1;81;0;1598;1360;3.7
7398;14990;21280;6;1;1;81;0;1598;1425;3.5
7399;14990;5551;6;1;1;81;0;1598;1360;3.7
7400;14999;6;5;0;0;66;0;999;1273;4.7
7401;14990;21500;6;1;1;77;1;1000;1273;4.6
7402;14990;14302;6;1;1;92;0;1399;1278;5.1
7403;14900;24987;6;1;1;92;1;1399;1273;5.4
7404;14990;29936;6;1;1;100;0;1598;1425;4.5
7405;14990;14960;5;1;1;77;1;999;1284;4.5
7406;14990;17370;5;1;1;77;1;999;1273;4.7
7407;14900;25963;6;1;1;100;0;1598;1328;3.9
7408;14990;19111;6;1;1;110;0;1399;1273;5.4
7409;14990;1501;6;1;1;92;0;1399;1278;5.1
7410;14990;10;5;0;1;66;0;999;1273;4.6
7411;14990;1501;6;1;1;92;0;1399;1278;5.1
7412;14990;11466;5;1;1;77;1;1399;1273;4.4
7413;14990;1647.362609;5;0;1;66;0;999;1273;4.7
7414;14990;16950;6;1;1;92;0;1399;1278;5.4
7415;14990;5000;5;0;1;66;0;999;1263;4.8
7416;14990;4400;6;1;1;92;0;1399;1425;5.9
7417;14990;20296;6;1;1;92;0;1400;1425;4.5
7418;14990;7828;6;1;1;81;0;1598;1273;3.5
7419;14980;21770;5;1;1;77;0;999;1288;4.3
7420;14990;7144;6;1;1;81;0;1598;1273;3.5
7421;14980;6800;5;1;1;66;1;999;1273;4.7
7422;14990;10;6;1;1;81;0;1598;1350;3.7
7423;14980;10871;5;1;1;77;0;999;1360;4.5
7424;14980;11500;5;1;1;77;1;999;1425;4.5
7425;14980;14300;5;1;1;77;0;999;1273;4.9
7426;14980;8000;5;1;1;77;1;999;1273;4.9
7427;14980;7200;6;1;1;92;0;1399;1278;5.4
7428;14980;28850;6;1;1;92;1;1399;1273;5.5
7429;14980;28850;6;1;1;92;1;1399;1273;5.5
7430;14980;17690;5;1;2;77;1;999;1425;4.3
7431;14980;26600;6;1;1;92;1;1399;1273;4.9
7432;14979;19257;6;1;1;92;1;1399;1273;5.4
7433;14975;5;6;0;0;66;0;998;1273;5
7434;14978;14982;5;1;1;77;0;999;1273;4.9
7435;14900;21980;6;1;1;100;0;1598;1425;3.8
7436;14900;18200;6;1;1;77;0;999;1273;4.3
7437;14900;29500;6;1;1;100;0;1598;1425;4.5
7438;14900;14000;6;1;1;92;0;1399;1278;5.1
7439;14970;13100;6;1;1;70;0;1598;1345;3.6
7440;14900;24932;6;1;1;100;0;1598;1425;3.8
7441;14900;30644;6;1;1;81;0;1598;1364;3.4
7442;14900;22777;6;1;1;100;0;1598;1425;3.8
7443;14900;14900;6;1;1;100;0;1598;1403;4.6
7444;14900;21452;6;1;1;100;0;1598;1328;3.9
7445;14900;27247;6;1;1;100;0;1598;1425;3.8
7446;14900;27311;6;1;1;100;0;1598;1425;3.8
7447;14890;50;5;1;1;74;0;1399;1273;5.5
7448;14890;21488;6;1;1;77;1;1000;1278;4.5
7449;14890;9000;6;1;1;81;0;1598;1360;4.5
7450;14890;9500;6;1;1;81;0;1598;1360;4.5
7451;14890;7200;6;1;1;81;0;1598;1360;4.5
7452;14700;20090;6;1;1;92;0;1399;1278;5.1
7453;14890;19600;5;1;1;77;0;999;1425;4.3
7454;14880;13000;5;1;1;77;0;999;1273;4.7
7455;14879;15000;5;1;1;77;1;999;1273;4.4
7456;14870;16500;5;1;1;77;0;999;1273;4.5
7457;14700;20040;6;1;1;81;0;1598;1403;3.6
7458;14700;30851;6;1;1;100;0;1598;1425;4.7
7459;14700;6;6;1;1;81;0;1598;1360;3.7
7460;14700;19170;6;1;1;110;0;1399;1278;5.1
7461;14693;20186;5;1;1;74;0;1399;1244;5.4
7462;14690;2585;5;1;1;77;0;998;1273;4.9
7463;14690;17367;6;1;1;92;0;1399;1278;5.1
7464;14690;16000;6;1;1;100;0;1598;1403;3.8
7465;14660;15447;6;1;1;81;0;1598;1425;3.5
7466;14650;28910;6;1;1;92;0;1399;1273;5.5
7467;14590;17591;6;1;1;92;0;1399;1273;5.4
7468;14555;5;5;0;0;66;0;999;1273;4.7
7469;14579;26211;6;1;1;92;1;1399;1273;5.4
7470;14590;23000;6;1;1;81;0;1598;1425;3.5
7471;14800;8495;6;1;1;81;0;1598;1360;4
7472;14800;30046;6;1;1;100;0;1598;1328;3.6
7473;14800;30046;6;1;1;100;0;1598;1328;3.6
7474;14800;23200;6;1;1;81;0;1598;1403;3.6
7475;14800;8495;6;1;1;81;0;1598;1360;4
7476;14800;30044;6;1;1;100;0;1598;1328;3.6
7477;14800;29675;6;1;1;100;0;1598;1328;3.6
7478;14800;25561;6;1;1;100;0;1598;1328;3.6
7479;14800;27155;6;1;1;100;0;1598;1328;3.6
7480;14800;23936;6;1;1;110;0;1399;1322;4.5
7481;14800;24375;6;1;1;100;0;1598;1328;3.9
7482;14800;28803;6;1;1;110;0;1399;1322;4.5
7483;14790;29502;6;1;1;92;1;1399;1273;5.4
7484;14790;5;5;0;0;66;0;999;1273;4.7
7485;14790;13208;5;1;1;77;1;999;1273;4.4
7486;14785;1647.362609;6;0;0;81;0;1598;1350;3.7
7487;14100;19555;6;1;1;81;0;1598;1425;4.6
7488;14750;22000;5;1;1;77;1;998;1273;4.4
7489;14150;1647.362609;5;0;0;77;0;999;1263;4.3
7490;14750;21400;5;1;1;77;1;998;1273;4.4
7491;13999;9212;6;1;1;81;0;1598;1503;3.7
7492;14770;24000;6;1;1;77;0;999;1425;4.6
7493;13998;11176;5;1;1;74;0;1399;1364;5.4
7494;13990;6038;5;1;1;66;0;999;1273;4.7
7495;13990;22208;6;1;1;81;0;1598;1425;4.6
7496;13990;25000;6;1;1;77;0;999;1273;4.5
7497;13990;9431;6;1;1;77;1;1000;1425;4.6
7498;13990;40275;6;1;1;77;0;999;1273;4.5
7499;13990;29548;6;1;1;92;1;1399;1278;5.4
7500;13990;15000;5;1;1;77;0;999;1273;4.5
7501;13990;22391;6;1;1;92;0;1399;1278;5.1
7502;13990;6805;5;1;2;74;0;1399;1244;5.4
7503;13990;16543;6;1;2;110;0;1399;1278;5.1
7504;13990;21874;6;1;1;81;0;1598;1890;4.4
7505;14390;11068;5;1;1;74;0;1399;1244;5.4
7506;14430;10;5;0;0;77;0;999;1273;4.9
7507;14440;28891;6;1;1;81;1;1598;1273;3.4
7508;14400;26192;6;1;1;81;0;1598;1328;3.6
7509;14400;30649;6;1;1;100;0;1598;1328;3.9
7510;14390;22750;5;1;1;77;0;999;1273;4.9
7511;14300;19327;6;1;1;81;0;1598;1360;3.7
7512;14300;18532;6;1;1;81;0;1598;1360;3.7
7513;14300;19327;6;1;1;81;0;1598;1360;3.7
7514;14300;17100;6;1;1;81;0;1598;1360;3.7
7515;14300;20468;6;1;1;100;0;1598;1403;3.9
7516;14299;13500;6;1;2;77;0;999;1273;4.3
7517;14290;20300;6;1;1;77;0;999;1273;4.3
7518;14300;18996;6;1;1;81;0;1598;1285;3.5
7519;14290;21288;5;1;1;74;0;1399;1273;4.9
7520;14275;10;6;0;1;66;1;998;1273;5
7521;13400;27063;6;1;2;92;0;1490;1273;6.2
7522;14250;23950;6;1;1;81;0;1598;1425;3.5
7523;13400;27103;6;1;1;92;0;1399;1273;5.6
7524;13300;28216;6;1;1;92;0;1399;1273;5.6
7525;13300;23727;6;1;1;92;0;1400;1322;5.1
7526;13400;26539;6;1;1;92;0;1399;1273;5.6
7527;13300;38474;6;1;1;81;0;1598;1360;3.7
7528;13250;29464;6;1;1;92;0;1399;1273;5.6
7529;13000;3550;5;1;1;77;0;998;1273;4.4
7530;13100;30932;6;1;1;92;0;1399;1273;5.6
7531;13200;29998;6;1;1;92;0;1399;1273;5.6
7532;13980;19239;5;1;1;77;1;999;1273;4.5
7533;13980;27020;5;1;1;77;0;999;1273;4.3
7534;13100;31671;6;1;1;92;0;1399;1273;5.6
7535;13979;11910;5;1;1;77;1;999;1273;4.3
7536;13950;14200;6;1;1;81;0;1598;1364;3.3
7537;13929;1647.362609;6;0;1;66;0;1399;1273;4.7
7538;13950;14200;6;1;1;81;0;1598;1364;3.3
7539;13945;1647.362609;5;0;1;74;1;1399;1273;5.5
7540;13900;27950;6;1;1;81;0;1598;1360;3.5
7541;13900;12758;6;1;1;110;0;1399;1273;4.9
7542;13900;20000;6;1;1;77;1;999;1273;3.9
7543;13900;4800;6;1;1;81;0;1598;1360;4.5
7544;13900;30800;6;1;0;100;0;1598;1403;3
7545;13900;40000;6;1;0;81;0;1598;1503;3.7
7546;13900;35616;6;1;0;92;0;1399;1778;5.1
7547;13899;2499;5;1;1;66;0;999;1360;5
7548;13900;13149;6;1;1;81;0;1598;1328;3.6
7549;13899;2499;5;1;1;66;0;999;1360;5
7550;13899;2499;5;1;1;66;0;999;1360;5
7551;13899;2499;5;1;1;66;0;999;1360;5
7552;14500;25000;6;1;1;81;1;1598;1425;4.5
7553;14500;11152;6;1;1;92;0;1399;1278;5.1
7554;14499;11000;5;1;1;74;0;1399;1273;5.4
7555;14490;8095;5;1;1;77;0;999;1263;4.3
7556;14490;12966;6;1;1;92;0;1399;1278;5.1
7557;14490;14008;5;1;1;77;0;999;1263;4.3
7558;14490;14000;6;1;1;77;0;999;1273;4.5
7559;14490;10880;5;1;1;77;1;999;1273;4.5
7560;14490;25100;6;1;1;92;0;1399;1273;4.9
7561;14490;12230;6;1;1;92;0;1399;1278;5.1
7562;14490;16667;5;1;1;77;0;999;1425;4.5
7563;14480;25000;5;1;1;77;0;999;1273;4.3
7564;14489;6500;5;1;1;66;1;999;1273;5
7565;14480;34000;6;1;1;92;1;1399;1273;5.4
7566;14490;24000;6;1;1;100;0;1598;1403;3.8
7567;14480;21500;6;1;1;81;0;1598;1425;3.5
7568;14450;9300;6;1;1;92;1;1399;1273;5.4
7569;13850;26100;6;1;1;81;0;1598;1425;4.6
7570;14450;25661;6;1;1;77;0;999;1273;4.5
7571;13850;11627;6;1;2;92;0;1399;1273;5.4
7572;13850;11084;6;1;1;77;0;999;1273;4.5
7573;13770;19100;6;1;2;77;1;999;1273;4.5
7574;13750;19840;6;1;1;92;0;1399;1273;5.6
7575;13700;12808;6;1;1;92;0;1400;1278;5.1
7576;13700;23755;6;1;2;92;0;1490;1273;6.2
7577;13700;34820;6;1;2;81;0;1598;1425;4.5
7578;13690;25360;6;1;2;92;0;1490;1273;6.2
7579;13700;23309;6;1;1;92;0;1399;1273;5.6
7580;13700;22792;6;1;1;92;0;1399;1273;5.6
7581;13690;15500;6;1;1;77;0;999;1273;4.5
7582;13690;25052;6;1;2;92;0;1490;1273;6.2
7583;13490;10577;6;1;2;77;1;1000;1273;4.5
7584;13479;9200;5;1;1;66;1;999;1273;5
7585;13400;27764;6;1;2;92;0;1399;1273;5.4
7586;13480;14024;6;1;1;74;0;1399;1273;5.4
7587;19865;1647.362609;6;0;1;110;1;1398;1308;5.7
7588;19710;1;6;0;1;110;0;1399;1350;5.5
7589;19825;7060;6;0;1;110;0;1400;1425;6.1
7590;19500;4;6;0;1;110;0;1399;1425;5.4
7591;19500;3;6;0;1;110;1;1399;1308;5.7
7592;20715;1647.362609;6;0;1;110;1;1398;1308;5.7
7593;25490;1013;6;0;1;110;0;1399;1273;5.9
7594;25365;10;6;0;1;110;1;1399;1308;5.9
7595;19940;6937;6;0;1;110;1;1399;1425;4.5
7596;25345;1647.362609;6;0;1;100;1;1598;1425;4.9
7597;25345;1647.362609;6;0;1;147;1;1598;1393;6.6
7598;25500;1647.362609;6;0;1;110;0;1399;1350;5.7
7599;27350;8000;6;0;1;147;1;1598;1425;6.7
7600;32950;3;6;0;1;110;0;1399;1308;5.6
7601;32590;50;6;0;1;147;0;1598;1425;6.6
7602;30950;2000;6;0;1;147;1;1598;1425;6.6
7603;31990;10350;6;0;1;100;1;1598;1536;5.1
7604;31990;5990;6;0;1;147;0;1598;1425;6.7
7605;32440;10;6;0;1;147;1;1598;1425;6.1
7606;32302;15;6;0;1;110;0;1398;1198;5.7
7607;29824;1;6;0;1;110;0;1399;1198;5.4
7608;30390;30;6;0;1;110;1;1399;1308;5.6
7609;30850;4000;6;0;1;147;1;1598;1378;6.6
7610;30750;2525;6;0;1;147;1;1598;1273;6.4
7611;30169;10;6;0;1;110;0;1398;1198;5.5
7612;30950;1500;6;0;1;110;1;1399;1425;6
7613;30650;450;6;0;1;147;0;1598;1378;6.6
7614;30887;15;6;0;1;110;0;1398;1240;5.7
7615;30900;10;6;0;1;147;1;1598;1360;6.4
7616;30895;1647.362609;6;0;1;110;0;1399;1308;5.7
7617;29990;1647.362609;6;0;1;110;0;1399;1350;5.8
7618;29990;10;6;0;1;147;0;1598;1425;6.5
7619;30125;1647.362609;6;0;1;110;0;1399;1350;5.8
7620;29990;100;6;0;1;110;0;1399;1425;6
7621;29990;106;6;0;1;100;0;1598;1425;4.6
7622;29990;1647.362609;6;0;1;110;0;1399;1350;5.8
7623;29989;5900;6;0;1;110;1;1399;1273;6.1
7624;29900;2000;6;0;1;147;0;1598;1425;6.6
7625;29900;50;6;0;1;147;0;1598;1273;6.4
7626;39433;1;6;0;1;147;0;1598;1278;6.4
7627;37995;10;6;0;1;147;0;1598;1325;4
7628;29950;9;6;0;1;110;0;1399;1350;5.8
7629;37995;10;6;0;1;147;0;1598;1325;5.9
7630;36950;10;6;0;1;147;0;1598;1278;6.6
7631;36950;5;6;0;1;147;0;1598;1278;6.4
7632;34900;1647.362609;6;0;1;147;1;1598;1425;6.6
7633;34580;12;6;0;1;147;0;1598;1425;6.5
7634;34411;10;6;0;1;147;0;1598;1425;6.5
7635;33945;8900;6;0;1;147;0;1598;1325;6.7
7636;33995;5016;6;0;1;147;0;1598;1325;6.7
7637;33950;1647.362609;6;0;1;147;0;1598;1312;6.5
7638;33795;17346;6;0;1;147;0;1598;1325;6.5
7639;33780;2;6;0;1;147;1;1598;1425;6.7
7640;29750;30;6;0;1;110;1;1399;1308;5.6
7641;33597;10;6;0;1;147;0;1598;1263;4
7642;33470;5555;6;0;1;100;0;1598;1425;5.1
7643;33390;5;6;0;1;147;0;1598;1425;6.6
7644;33390;5;6;0;1;147;0;1598;1425;6.3
7645;29750;10;6;0;1;110;1;1399;1350;5.7
7646;29526;10;6;0;1;110;0;1398;1198;5.5
7647;29475;10;6;0;1;100;0;1598;1273;4.1
7648;28998;5;6;0;1;110;0;1399;1208;5.9
7649;28989;9999;6;0;1;147;0;1598;1273;6.4
7650;28980;10500;6;0;1;147;1;1598;1273;6.4
7651;28950;500;6;0;1;110;1;1399;1425;5.7
7652;28940;50;6;0;1;110;1;1399;1425;6
7653;28900;5;6;0;1;110;0;1399;1273;5.4
7654;28900;1647.362609;6;0;1;110;0;1399;1308;7.5
7655;28890;5000;6;0;1;110;1;1399;1273;5.5
7656;28790;5;6;0;1;110;0;1399;1273;6.1
7657;28680;50;6;0;1;110;1;1399;1425;5.8
7658;28625;1647.362609;6;0;1;110;0;1399;1308;5.9
7659;28590;8000;6;0;1;110;1;1399;1308;5.7
7660;28590;5;6;0;1;110;0;1399;1425;6
7661;28590;999;6;0;1;147;1;1598;1425;5
7662;33095;1647.362609;6;0;1;110;0;1399;1350;5.6
7663;28590;1647.362609;6;0;1;110;1;1399;1350;5.4
7664;31950;10;6;0;0;100;1;1598;1456;4.8
7665;31890;300;6;0;1;147;0;1598;1378;7.4
7666;31840;15;6;0;1;147;1;1598;1273;6.1
7667;31940;12;6;0;1;147;1;1598;1444;6.6
7668;31250;10;6;0;1;147;1;1598;1425;6.1
7669;29850;10;6;0;1;110;1;1398;1273;5.5
7670;31246;10;6;0;1;81;0;1398;1360;4
7671;31246;10;6;0;1;110;0;1398;1360;4
7672;31246;10;6;0;1;110;0;1400;1360;4
7673;31125;15;6;0;1;110;0;1398;1250;5.7
7674;30990;10;6;0;1;147;0;1598;1378;6.4
7675;30980;300;6;0;1;147;1;1598;1378;6.6
7676;30950;12366;6;0;1;147;0;1598;1325;6.7
7677;30995;15;6;0;1;110;0;1399;1425;6
7678;27150;7;6;0;1;147;0;1598;1425;6.7
7679;27450;500;6;0;1;110;1;1399;1273;5.7
7680;26990;7;6;0;1;147;0;1598;1425;6.7
7681;27453;20;6;0;1;100;0;1598;1425;4.5
7682;26990;7995;6;0;1;100;0;1598;1456;4.8
7683;26990;7;6;0;1;147;0;1598;1425;6.7
7684;26990;7;6;0;1;147;0;1598;1425;6.7
7685;26990;7;6;0;1;147;0;1598;1425;6.7
7686;26990;5990;6;0;1;110;0;1399;1273;5.9
7687;26990;12;6;0;1;110;1;1399;1308;5.6
7688;26990;1500;6;0;1;100;0;1598;1425;4.5
7689;26990;12;6;0;1;110;1;1399;1308;5.6
7690;26970;6500;6;0;1;110;0;1399;1308;5.6
7691;26950;8;6;0;1;110;0;1399;1425;5.4
7692;26980;20;6;0;1;110;1;1400;1394;5.8
7693;26990;10000;6;0;1;110;1;1399;1273;5.5
7694;26900;19200;6;0;1;110;0;1598;1425;4.5
7695;26900;1500;6;0;1;110;1;1399;1308;5.7
7696;26899;100;6;0;1;110;0;1399;1308;5.6
7697;26899;100;6;0;1;110;0;1399;1308;5.6
7698;26791;0;6;0;0;110;0;1399;1273;6.1
7699;26800;4;6;0;0;147;0;1598;1425;6.7
7700;26799;3000;6;0;1;101;0;1598;1273;4.9
7701;26790;4690;6;0;1;147;1;1598;1425;4.5
7702;26780;5530;6;0;1;110;1;1399;1425;5.8
7703;26590;6000;6;0;1;110;1;1399;1273;5.4
7704;26580;50;6;0;0;110;0;1399;1350;5.4
7705;26540;10;6;0;1;110;1;1399;1425;6
7706;26490;10;6;0;1;110;1;1399;1425;6.1
7707;26490;1500;6;0;1;112;0;1399;1273;4.9
7708;26490;352;6;0;1;110;0;1399;1288;5.8
7709;26490;6000;6;0;1;112;0;1598;1425;4.5
7710;26441;301;6;0;1;110;1;1399;1425;5.8
7711;26290;150;6;0;1;112;0;1399;1273;4.9
7712;26195;15;6;0;1;110;0;1399;1308;5.7
7713;25990;300;6;0;1;110;0;1399;1350;5.8
7714;25990;2962;6;0;1;110;0;1399;1425;5.4
7715;26441;301;6;0;1;110;0;1399;1425;5.8
7716;26341;301;6;0;1;110;0;1398;1425;5.8
7717;26899;100;6;0;1;110;0;1399;1308;5.6
7718;25950;10;6;0;1;147;0;1600;1425;6.5
7719;25999;4000;6;0;1;112;0;1399;1425;4.5
7720;25990;2500;6;0;1;110;0;1399;1273;6.1
7721;25990;12;6;0;1;110;0;1399;1273;6.1
7722;25900;11100;6;0;1;110;0;1399;1208;5.9
7723;25940;1647.362609;6;0;1;110;1;1399;1308;5.6
7724;25990;12;6;0;1;110;0;1399;1273;6.1
7725;25980;3000;6;0;1;110;1;1399;1425;6
7726;25899;4899;6;0;1;110;0;1399;1350;5.6
7727;25850;7782;6;0;1;110;0;1398;1250;5.7
7728;25850;10924;6;0;1;110;0;1398;1250;5.7
7729;25750;6200;6;0;1;110;0;1598;1425;5.7
7730;25740;1647.362609;6;0;1;100;0;1598;1273;4.9
7731;25700;1000;6;0;1;110;1;1399;1308;6.1
7732;25575;1647.362609;6;0;1;147;1;1598;1425;6.7
7733;25575;1647.362609;6;0;1;100;1;1598;1456;5.1
7734;25560;40;6;0;1;110;0;1399;1273;5.9
7735;25550;100;6;0;1;110;0;1398;1425;6
7736;28541;51;6;0;1;110;1;1400;1370;5.8
7737;28500;1000;6;0;1;110;0;1399;1425;5.7
7738;28490;4500;6;0;1;147;1;1598;1425;6.5
7739;28489;4999;6;0;1;100;0;1598;1425;6.3
7740;28489;9999;6;0;1;100;1;1598;1425;4.9
7741;25550;100;6;0;1;110;0;1398;1425;6
7742;28435;5;6;0;1;110;1;1399;1425;5.6
7743;28390;1500;6;0;1;110;1;1399;1273;5.8
7744;28300;5890;6;0;1;147;0;1598;1425;6.7
7745;28225;995;6;0;1;110;0;1399;1308;5.9
7746;28300;5890;6;0;1;147;0;1598;1425;6.7
7747;27990;1500;6;0;1;110;0;1399;1308;5.9
7748;27990;1647.362609;6;0;1;110;0;1399;1308;6.8
7749;27989;7490;6;0;1;147;1;1598;1425;6.6
7750;27990;22;6;0;1;100;0;1598;1456;4.8
7751;27950;6000;6;0;1;110;0;1399;1425;5.6
7752;27948;5700;6;0;1;110;1;1400;1425;4.5
7753;27940;600;6;0;1;147;1;1598;1378;6.4
7754;27889;10;6;0;1;110;0;1399;1273;5.5
7755;27690;990;6;0;1;149;0;1600;1273;4.9
7756;27490;5;6;0;1;110;0;1399;1425;5.6
7757;25290;10000;6;0;1;110;1;1399;1425;4.5
7758;25290;10;6;0;1;110;0;1399;1360;6.1
7759;25225;1647.362609;6;0;1;147;1;1598;1425;6.7
7760;25225;1647.362609;6;0;1;100;1;1598;1456;5.1
7761;25140;10;6;0;1;110;0;1399;1308;5.5
7762;24990;10;6;0;1;110;0;1399;1350;5.4
7763;24990;4950;6;0;1;110;1;1399;1350;5.8
7764;24979;4500;6;0;1;110;1;1399;1273;5.4
7765;24960;1647.362609;6;0;1;110;1;1399;1308;5.4
7766;24940;5;6;0;1;110;1;1399;1308;5.6
7767;24790;2258;6;0;1;110;0;1399;1378;5.6
7768;24989;4999;6;0;1;110;0;1399;1273;5.4
7769;24950;1647.362609;6;0;1;147;0;1600;1273;6.4
7770;24890;20;6;0;1;110;1;1400;1365;6.1
7771;24790;1647.362609;6;0;1;110;0;1399;1308;5.9
7772;24860;8000;6;0;1;110;0;1399;1273;6.1
7773;24750;100;6;0;1;110;0;1398;1273;6.1
7774;24690;6500;6;0;1;110;0;1399;1273;5.8
7775;24590;1647.362609;6;0;1;110;1;1399;1308;5.6
7776;24645;2500;6;0;1;100;0;1598;1456;4.8
7777;24750;100;6;0;1;110;0;1398;1273;6.1
7778;24565;1647.362609;6;0;1;100;1;1598;1456;4.8
7779;24535;1647.362609;6;0;1;147;1;1598;1378;6.6
7780;24535;1647.362609;6;0;1;100;1;1598;1393;4.9
7781;24390;10;6;0;1;110;1;1399;1308;5.6
7782;24390;10;6;0;1;110;1;1399;1308;5.6
7783;24390;630;6;0;1;110;0;1399;1273;5.7
7784;24195;1647.362609;6;0;1;100;1;1598;1393;4.8
7785;24195;1647.362609;6;0;1;147;1;1598;1378;6.6
7786;24490;20;6;0;1;110;1;1400;1382;6
7787;24195;1647.362609;6;0;1;100;1;1598;1393;4.9
7788;23990;5;6;0;1;110;0;1399;1288;6
7789;21900;5;6;0;1;110;0;1399;1273;5.5
7790;21900;5;6;0;1;110;0;1399;1273;5.5
7791;21900;10;6;0;1;100;0;1598;1425;4.7
7792;21845;1647.362609;6;0;1;110;1;1398;1350;5.7
7793;21834;7530;6;0;1;110;0;1399;1425;5.7
7794;21815;1647.362609;6;0;1;100;1;1598;1456;4.8
7795;21815;1;6;0;1;110;0;1399;1350;5.5
7796;21715;1647.362609;6;0;1;110;1;1399;1350;5.8
7797;21658;1;6;0;1;110;0;1399;1425;5.8
7798;21480;1;6;0;1;110;0;1399;1350;5.5
7799;21450;1020;6;0;1;110;1;1399;1273;5.5
7800;21745;1647.362609;6;0;1;110;1;1398;1350;5.7
7801;21490;2500;6;0;1;110;0;1399;1298;5.5
7802;21445;1647.362609;6;0;1;100;1;1598;1393;4.8
7803;21360;1;6;0;1;100;0;1598;1456;4.8
7804;23990;3000;6;0;1;147;0;1600;1425;4.5
7805;21334;7530;6;0;1;110;0;1399;1425;5.7
7806;21300;10;6;0;1;100;0;1598;1425;4.7
7807;21005;1647.362609;6;0;1;110;1;1398;1350;5.7
7808;20989;4999;6;0;1;110;1;1399;1273;4.1
7809;23940;12;6;0;1;110;1;1399;1352;6.1
7810;23940;12;6;0;1;110;1;1399;1352;6.1
7811;23940;12;6;0;1;110;1;1399;1352;6.1
7812;23940;12;6;0;1;110;1;1399;1352;6.1
