price;km;Fuel;Gears;age;Previous_Owners;hp_kW;Inspection_new;Displacement_cc;Weight_kg;cons_comb
6900;110000;Diesel;6;3;1;80;0;1598;1425;4.5
6690;198000;Diesel;6;3;1;81;0;1598;1518;3.7
6990;165000;Diesel;6;3;1;81;0;1598;1518;3.7
10790;39000;Diesel;6;3;1;60;0;1598;1273;3
10900;70000;Diesel;6;3;1;81;0;1598;1350;3
10900;102103;Diesel;6;3;1;82;0;1598;1403;3.7
10890;63699;Benzine;5;3;3;85;1;1598;1425;6.3
10890;64081;Diesel;6;2;1;81;1;1598;1360;3.4
10870;95000;Diesel;6;3;1;81;1;1598;1425;4.5
10900;83000;Diesel;6;3;1;100;1;1598;1364;4.5
10980;62000;Diesel;6;3;1;81;0;1598;1403;3.5
10990;3898;Benzine;6;2;1;74;0;1399;1273;5.4
10860;86403;Diesel;6;3;1;81;1;1598;1425;3.5
10990;75342;Diesel;6;3;2;81;1;1598;1425;3.5
17750;16088;Benzine;5;3;2;77;0;999;1163;4.1
12900;59000;Benzine;5;2;1;77;0;998;1288;4.3
10880;13963;Benzine;5;3;1;85;1;1598;1273;6.4
10990;65000;Benzine;6;2;1;110;0;1399;1273;5.1
19950;12100;Benzine;5;2;1;77;0;999;1163;4
17690;50;Benzine;5;1;1;77;0;999;1273;4.5
10950;103953;Diesel;6;3;1;81;0;1598;1235;3.3
10950;100311;Diesel;6;3;1;81;0;1399;1273;4.9
10950;121000;Diesel;6;3;1;81;0;1598;1273;3.7
17360;11678;Benzine;6;1;1;110;0;1399;1322;4.5
10980;32500;Benzine;5;3;1;85;0;1598;1425;6.3
10950;74182;Diesel;6;2;1;81;0;1598;1360;3.5
10950;90311;Diesel;6;3;1;82;0;1598;1235;3.4
10950;72458;Benzine;5;3;1;85;0;1598;1549;6.3
10950;84900;Diesel;6;3;1;81;1;1598;1425;3.7
10950;92693;Diesel;6;3;1;81;1;1598;1425;3.5
10950;86000;Diesel;6;3;2;81;0;1598;1273;4.9
10950;69429;Benzine;5;3;2;74;0;1399;1364;5.5
10900;69900;Diesel;6;3;1;81;0;1598;1550;3.7
10950;78000;Diesel;6;3;1;81;0;1598;1388;3.7
10945;41569;Diesel;6;3;1;70;0;1598;1273;4.9
10945;121159;Diesel;6;3;1;81;0;1598;1235;3
10950;81490;Benzine;6;3;2;103;1;1364;1425;6.4
10900;16010;Benzine;6;3;2;92;0;1399;1233;4.9
10980;88909;Diesel;6;3;2;70;1;1598;1273;3.7
10980;89900;Diesel;6;3;1;81;1;1598;1360;3.7
10980;95400;Diesel;6;3;1;81;0;1598;1364;3.4
10980;67160;Diesel;6;3;1;81;1;1598;1273;3.4
10980;80800;Diesel;6;3;1;81;1;1598;1360;3.6
10980;107791;Diesel;6;3;1;100;1;1598;1273;3.7
10980;47176;Benzine;6;3;1;92;0;1399;1273;4.9
10980;73158;Diesel;6;3;1;81;0;1598;1425;3.7
10979;95000;Diesel;6;3;1;81;1;1598;1403;3.6
10960;24859;Benzine;5;3;1;77;0;998;1273;4.3
10960;42585;Benzine;5;3;1;77;0;998;1209;4.3
10960;50600;Benzine;5;3;1;85;1;1598;1437;6.6
10980;78300;Diesel;6;3;1;81;0;1598;1273;4.9
10979;48115;Benzine;5;3;2;85;1;1598;1425;6.3
10950;123840;Diesel;6;3;2;81;0;1598;1235;3.3
10950;153000;Diesel;6;3;1;118;0;1598;1350;4
10950;77619;Diesel;6;2;1;81;0;1598;1403;3.6
10900;81850;Diesel;6;3;1;81;1;1598;1360;3.6
18950;21500;Benzine;5;2;1;76;0;999;1163;4.5
16990;25350;Benzine;5;1;1;77;0;999;1273;4.9
10950;64868;Diesel;6;3;1;81;1;1598;1518;3.7
15950;57681;Benzine;5;3;1;76;0;999;1178;4.2
15870;33246;Benzine;6;2;1;92;0;1399;1273;4.9
15900;43218;Benzine;5;3;1;77;0;999;1163;4.1
15750;28100;Benzine;5;3;2;77;1;999;1273;4.5
14490;36000;Benzine;5;3;2;77;1;999;1273;4.5
15500;39350;Benzine;6;2;1;77;0;998;1425;4.5
14990;16000;Benzine;5;1;1;77;0;999;1288;4.3
14900;15300;Benzine;5;2;1;77;0;999;1273;4.9
18450;30725;Benzine;5;2;1;76;0;999;1163;4.5
10990;100000;Diesel;6;3;1;100;1;1598;1425;3.8
10989;25698;Benzine;5;1;1;77;0;999;1263;4.3
13500;16200;Benzine;6;2;1;77;0;1398;1273;4.9
13499;48550;Benzine;5;3;2;77;1;999;1320;4.5
10989;25136;Benzine;5;1;1;77;0;999;1263;4.3
10989;40665;Benzine;5;3;1;77;1;999;1273;4.3
10980;38160;Benzine;5;3;1;85;1;1598;1437;6.6
10980;98110;Diesel;6;3;1;100;1;1598;1425;3.9
10980;102000;Diesel;6;3;1;100;1;1598;1273;3.7
10980;71354;Diesel;6;3;1;70;1;1598;1425;3.6
10980;81616;Diesel;6;3;1;81;1;1598;1425;3.5
10980;71000;Diesel;6;2;1;70;1;1598;1388;3.6
10980;99077;Diesel;6;3;1;100;0;1598;1273;4.9
10900;99500;Diesel;6;3;1;118;0;1598;1435;4
10900;107900;Diesel;6;3;1;100;0;1598;1403;4.6
10900;61000;Benzine;6;3;1;110;0;1400;1360;5.4
10900;53900;Diesel;6;3;1;81;0;1598;1550;3.7
10900;82000;Diesel;6;3;1;81;0;1598;1518;3.7
10980;23400;Benzine;5;3;2;77;0;998;1273;4.4
10980;143098;Diesel;6;3;1;100;0;1598;1273;4.9
10900;110900;Diesel;6;3;1;81;0;1598;1425;4.5
10900;45800;Diesel;6;3;1;81;0;1598;1273;3.6
10900;72000;Diesel;6;3;1;81;0;1598;1403;4.6
10900;70000;Diesel;6;3;1;70;0;1598;1273;3.6
10900;122200;Diesel;6;3;1;81;0;1598;1360;3.4
10900;82672;Diesel;6;3;1;81;0;1598;1350;3.7
10900;140000;Diesel;6;3;1;81;0;1598;1613;3.7
10900;63359;Benzine;5;3;1;85;1;1598;1425;6.3
10900;140300;Diesel;6;3;1;81;0;1598;1360;3.5
10900;77000;Diesel;6;2;1;81;0;1598;1275;3.5
10900;87475;Diesel;6;2;1;81;0;1598;1403;3.6
10900;92440;Diesel;6;3;1;81;0;1598;1425;3.6
10900;158946;Diesel;6;3;1;81;0;1598;1293;4.5
10850;99000;Diesel;6;3;1;81;1;1600;1425;4.5
10900;70000;Diesel;6;3;1;81;0;1598;1613;3.7
10850;84500;Diesel;6;3;1;81;1;1598;1425;3.7
10850;99185;Diesel;6;3;1;100;0;1598;1425;3.9
10800;74000;Benzine;6;2;1;110;0;1399;1278;5.1
10840;98368;Diesel;6;3;1;81;1;1598;1393;3.5
10800;88000;Diesel;6;3;1;81;0;1598;1403;3.6
10800;33600;Diesel;6;3;1;81;0;1598;1350;3.7
10790;95900;Diesel;6;3;1;81;0;1598;1425;3.5
10800;101765;Diesel;6;2;1;81;0;1598;1403;3.6
10795;93000;Diesel;6;3;1;81;0;1598;1425;3.5
10791;23128;Benzine;5;2;1;77;0;999;1263;4
16000;10815;Benzine;5;1;1;78;0;999;1364;4.4
16300;27000;Diesel;6;2;1;100;0;1598;1425;4.7
16300;19998;Benzine;6;1;1;110;0;1399;1273;5.5
16450;26696;Benzine;6;2;1;110;1;1399;1425;5.4
16290;19800;Benzine;6;1;1;110;1;1399;1273;5.4
16299;44396;Diesel;6;2;1;101;0;1598;1273;4.9
16370;29148;Benzine;5;1;1;77;0;999;1263;5.5
16200;33753;Diesel;6;1;1;100;0;1598;1425;4.5
16990;17;Benzine;6;0;1;110;0;1399;1273;5.4
16990;29998;Benzine;6;1;1;110;0;1399;1425;5.6
16990;31900;Benzine;6;1;1;110;1;1399;1425;5.6
16990;28146;Benzine;6;1;1;110;0;1399;1425;5.6
16990;6800;Benzine;6;2;1;110;0;1399;1273;5.4
16990;29537;Diesel;6;1;1;100;0;1598;1273;4.4
17900;17;Benzine;6;0;1;110;0;1399;1273;5.4
17890;24275;Diesel;6;2;1;100;0;1598;1364;4.4
17890;25203;Diesel;6;2;1;101;0;1598;1425;4.5
17890;45000;Benzine;6;2;1;110;1;1399;1350;5.4
17890;7098;Benzine;6;2;1;110;0;1399;1425;5.4
17890;13743;Benzine;6;1;1;110;1;1598;1425;5.6
10999;80754;Diesel;6;2;1;70;1;1598;1425;3.6
10990;75035;Diesel;6;2;1;81;1;1598;1350;3.4
10990;71713;Diesel;6;2;1;81;1;1598;1273;3.4
10990;68254;Diesel;6;2;1;81;1;1598;1393;3.5
10990;75000;Diesel;6;2;1;81;0;1598;1328;3.6
10990;98188;Diesel;6;2;1;81;0;1598;1940;3.5
10990;35000;Diesel;6;2;1;81;0;1598;1503;3.7
10990;104645;Diesel;6;2;1;81;1;1598;1425;4.5
17890;15900;Benzine;6;1;1;110;0;1399;1322;4.9
17880;17278;Benzine;6;1;1;110;1;1399;1335;5.5
17870;17083;Diesel;6;2;1;100;0;1598;1425;4.6
17850;29900;Benzine;6;1;1;110;1;1399;1425;5.1
17850;1145;Benzine;6;1;2;110;0;1399;1273;5.5
17850;17700;Benzine;6;1;1;110;0;1399;1425;5.4
17850;12091;Diesel;6;1;1;100;1;1598;1425;4.5
17850;29000;Diesel;6;1;1;100;1;1598;1425;4.5
17850;20300;Benzine;6;1;1;110;0;1399;1308;5.4
17850;25622;Benzine;6;1;1;110;1;1400;1341;4.9
17850;23300;Benzine;6;1;1;110;1;1399;1425;5.6
17850;29195;Benzine;6;1;1;110;0;1598;1425;4.5
17840;28931;Diesel;6;1;1;100;0;1598;1425;4.5
17790;21825;Benzine;6;1;1;110;1;1399;1425;5.6
17780;25107;Benzine;6;1;1;110;1;1399;1350;5.4
17750;6764;Benzine;5;1;1;77;0;999;1425;4.3
17725;28880;Benzine;6;1;1;110;1;1399;1350;5.6
17700;56000;Diesel;6;2;1;100;0;1598;1425;4.5
17690;28774;Diesel;6;1;1;100;0;1598;1425;4.5
17690;5500;Benzine;6;1;1;110;0;1399;1273;5.7
17680;8071;Benzine;5;1;1;77;1;998;1288;4.5
17680;25281;Diesel;6;1;1;100;1;1598;1364;4.4
17675;24772;Diesel;6;1;1;100;0;1598;1456;4.8
17650;17712;Benzine;5;1;1;77;0;997;1273;4.9
17640;24756;Benzine;6;1;1;110;0;1399;1273;5.5
17600;16000;Diesel;6;2;2;100;0;1598;1425;4.5
17600;14754;Benzine;6;1;1;110;1;1399;1425;5.6
17590;11534;Benzine;6;1;1;110;0;1399;1278;5.4
17500;25078;Benzine;6;1;1;110;0;1399;1308;5.4
17500;9451;Benzine;5;1;1;77;0;999;1273;4.3
17495;23780;Benzine;6;1;1;77;0;999;1263;4.9
17490;33000;Diesel;6;1;1;100;0;1598;1425;4.6
16990;38758;Benzine;6;1;1;110;1;1598;1425;5.6
17290;20337;Benzine;6;1;1;110;0;1399;1273;5.5
17840;29891;Diesel;6;1;1;100;0;1598;1425;4.5
17280;30298;Benzine;6;1;1;110;1;1399;1410;5.1
17250;23386;Benzine;6;1;1;110;0;1399;1273;5.4
17300;27396;Diesel;6;1;1;100;0;1598;1425;4.7
17260;24853;Benzine;6;1;1;110;1;1398;1273;4.9
17250;13200;Benzine;6;2;1;110;1;1399;1425;5.4
17250;14234;Benzine;6;2;1;110;1;1399;1273;5.4
17250;19700;Benzine;6;1;1;110;1;1399;1273;5.4
17199;45085;Diesel;6;2;1;100;0;1598;1425;4.5
17190;24667;Benzine;6;1;1;110;0;1399;1278;5.4
17190;12447;Benzine;6;1;1;110;0;1399;1273;5.4
17000;24245;Benzine;6;1;1;110;0;1399;1425;5.6
17100;25100;Diesel;6;1;1;100;0;1598;1425;4.7
17000;19200;Benzine;6;1;2;110;0;1399;1350;5.4
16990;800;Benzine;6;1;2;85;0;1598;1318;7.3
16999;2664;Benzine;5;1;1;77;1;999;1273;4.7
16999;28616;Diesel;6;1;1;100;0;1598;1273;4.5
16999;6;Benzine;6;0;1;110;1;1399;1449;6.3
16990;24987;Diesel;6;1;1;100;0;1598;1425;4.5
16998;47563;Diesel;6;2;1;100;0;1598;1425;4.5
17000;22621;Benzine;6;1;1;110;0;1399;1425;5.6
16990;11148;Diesel;6;1;1;100;0;1598;1900;4.4
16990;23765;Benzine;6;1;1;110;1;1399;1425;5.6
16989;23685;Benzine;6;1;1;110;0;1399;1425;5.4
16989;28512;Benzine;6;1;1;110;0;1399;1425;5.6
16980;20700;Benzine;6;1;1;110;1;1399;1322;4.9
16990;4200;Benzine;6;1;1;110;0;1399;1278;4.9
16980;28978;Benzine;6;1;1;110;0;1399;1425;5.6
16989;19115;Benzine;6;1;1;110;1;1399;1425;4.9
16980;25900;Benzine;6;1;1;110;1;1399;1322;4.9
17490;22368;Benzine;6;1;1;110;1;1399;1350;5.4
17490;26500;Diesel;6;1;1;100;0;1598;1350;4.6
17489;53836;Benzine;6;2;1;110;0;1399;1273;5.5
17489;16776;Benzine;6;1;1;110;1;1399;1425;4.9
17490;16286;Benzine;6;1;1;110;1;1399;1273;5.4
16980;29980;Benzine;6;1;1;110;0;1399;1425;5.6
16980;29750;Benzine;6;1;1;110;1;1399;1308;5.7
16980;11600;Benzine;6;1;1;110;0;1399;1273;4.9
16980;24638;Diesel;6;1;1;100;0;1598;1425;4.5
16998;50495;Diesel;6;2;1;100;0;1598;1425;4.5
16900;29900;Diesel;6;1;1;100;0;1598;1425;4.5
16900;6227;Benzine;6;1;1;77;1;999;1408;4.5
16899;5895;Benzine;5;1;1;77;1;999;1273;4.7
16900;28928;Diesel;6;1;2;100;0;1598;1415;4.5
16890;27845;Benzine;6;1;1;110;0;1399;1273;5.5
16890;29890;Benzine;6;1;1;110;0;1399;1273;5.5
16890;7517;Diesel;6;1;1;100;0;1598;1425;4.5
16980;29644;Benzine;6;2;1;110;1;1399;1341;4.9
17489;29069;Benzine;6;1;1;110;1;1399;1425;5.6
17480;27453;Benzine;6;1;1;110;0;1399;1273;5.5
17480;24538;Benzine;6;1;1;110;0;1399;1308;5.4
17470;18488;Diesel;6;1;1;100;1;1598;1403;4.6
17450;27168;Benzine;6;1;1;110;0;1399;1425;5.6
17450;29745;Benzine;6;1;1;110;0;1399;1425;5.5
17440;11287;Benzine;6;1;1;110;1;1399;1273;5.5
17430;9900;Benzine;6;1;1;110;0;1399;1278;4.9
17400;42000;Diesel;6;2;1;100;0;1598;1350;4.6
17400;31066;Benzine;5;2;1;77;0;999;1163;4.3
17400;62000;Benzine;6;2;3;110;0;1399;1350;5.4
17350;12219;Benzine;6;1;1;77;1;999;1425;4.5
17350;28790;Benzine;6;1;1;110;0;1399;1273;5.5
16980;13200;Diesel;6;1;1;100;1;1598;1425;4.6
16980;23002;Benzine;6;1;1;110;0;1399;1425;5.6
16979;28580;Diesel;6;1;1;100;1;1598;1425;4.6
16970;22475;Diesel;6;2;3;100;0;1598;1318;4.3
16950;43847;Benzine;5;2;3;77;0;999;1178;4.3
16950;29178;Benzine;6;1;1;110;1;1598;1425;5.6
16950;22200;Diesel;6;1;1;100;0;1598;1415;4.6
16950;12500;Diesel;6;1;1;100;1;1598;1425;4.5
16925;25170;Diesel;6;1;1;100;0;1600;1425;4.5
16900;4000;Benzine;5;2;3;77;0;998;1198;4.3
16900;28576;Benzine;6;1;1;110;0;1399;1425;5.6
16900;22859;Benzine;6;1;1;110;1;1399;1425;5.6
16900;25800;Diesel;6;2;3;100;0;1598;1403;3.9
16900;14000;Diesel;6;1;1;100;1;1598;1425;4.5
16890;19280;Benzine;6;1;1;110;0;1396;1273;4.9
16880;9050;Benzine;6;2;1;77;0;998;1273;4.4
16880;29335;Diesel;6;1;1;100;1;1598;1425;4.5
16800;28801;Benzine;6;1;1;110;0;1399;1425;5.6
16790;25000;Benzine;6;1;1;110;0;1399;1273;5.5
16790;26097;Diesel;6;1;1;100;0;1598;1425;4.5
16770;7980;Benzine;6;1;2;110;0;1399;1425;4.5
16750;5750;Diesel;6;1;1;100;1;1598;1273;4.5
16750;24450;Benzine;6;1;1;110;1;1399;1425;5.6
16725;37770;Benzine;5;2;1;77;0;999;1178;4.6
16690;27023;Benzine;6;1;1;110;0;1396;1425;4.5
16690;20940;Diesel;6;2;1;100;0;1598;1441;4.5
16900;29000;Diesel;6;1;1;100;0;1598;1425;4.5
17300;10000;Diesel;6;1;1;100;0;1598;1425;4.7
16690;26732;Diesel;6;1;1;100;0;1598;1975;4.5
16690;4700;Benzine;6;2;1;110;0;1399;1322;4.9
16680;24829;Benzine;6;1;1;110;0;1399;1273;5.4
16666;18714;Benzine;6;1;1;77;0;999;1425;4.3
16590;17000;Benzine;6;2;1;110;0;1399;1308;5.5
16580;24938;Benzine;6;1;1;110;0;1399;1273;5.4
16580;25773;Benzine;6;1;1;110;0;1399;1273;5.4
16500;67000;Diesel;6;2;1;100;0;1598;1350;4.6
16500;24500;Benzine;5;1;1;77;0;999;1263;4.4
16500;17759;Benzine;5;2;1;77;0;999;1273;4.1
16500;43344;Diesel;6;1;1;100;0;1598;1273;4
16500;15300;Benzine;5;1;1;77;0;999;1273;4.1
16500;30800;Benzine;6;2;1;110;1;1399;1425;5.4
16499;26322;Diesel;6;2;1;101;0;1598;1360;4
16495;6677;Benzine;6;2;1;110;0;1399;1278;4.9
16490;10677;Diesel;6;1;1;100;0;1598;1425;4.5
16495;29522;Diesel;6;2;1;100;0;1598;1364;4.3
16490;23100;Diesel;6;2;1;100;1;1598;1425;4.5
16690;28605;Diesel;6;1;1;100;0;1598;1975;4.5
16489;38750;Benzine;6;1;1;110;1;1399;1425;5.9
16490;4000;Benzine;6;1;1;77;0;999;1273;4.1
16480;16700;Diesel;6;2;1;100;0;1598;1273;4.9
16474;17000;Benzine;6;1;1;110;1;1399;1273;4.9
16000;32000;Diesel;6;2;1;100;0;1598;1425;4.5
16000;16582;Diesel;6;2;1;100;0;1598;1425;3.5
16050;15947;Diesel;6;2;1;100;0;1598;1425;3.5
16000;15178;Diesel;6;2;1;100;0;1598;1425;3.5
16190;37000;Diesel;6;2;1;100;0;1598;1425;4.7
16000;16282;Diesel;6;2;1;100;0;1598;1425;3.5
16000;16614;Diesel;6;2;1;100;0;1598;1425;3.5
16000;34700;Benzine;6;1;2;110;0;1399;1350;5.7
16000;1300;Diesel;6;2;1;100;1;1598;1273;4.4
11790;25438;Benzine;5;2;1;74;1;1399;1425;4.5
11840;68250;Diesel;6;2;1;81;1;1598;1403;3.5
11790;62387;Benzine;6;2;1;92;0;1400;1360;4
11500;62000;Diesel;6;2;1;80;0;1399;1273;4.9
11600;19000;Diesel;6;2;1;81;0;1598;1350;3.7
12450;90457;Diesel;6;2;1;81;0;1598;1235;3.3
12450;50000;Diesel;6;1;2;81;0;1598;1403;3.8
11990;17000;Benzine;5;2;1;74;0;1399;1244;5.4
11870;38169;Diesel;6;2;1;81;1;1598;1273;3.4
12500;37460;Benzine;5;2;1;78;0;999;1364;4.4
12300;62543;Diesel;6;2;1;81;0;1598;1403;3.6
12500;53500;Benzine;6;2;2;92;0;1399;1278;4.9
12900;29000;Diesel;6;2;2;81;0;1598;1350;3
12500;65000;Diesel;6;2;2;81;0;1598;1360;3.5
12945;15250;Diesel;6;2;1;70;1;1598;1273;3.6
12940;19000;Benzine;5;2;1;78;0;999;1364;4.4
12955;37527;Diesel;6;2;1;81;0;1598;1360;3.7
12950;17586;Benzine;5;2;1;77;0;998;1209;4.3
12950;37635;Diesel;6;2;1;81;0;1598;1403;3.6
12740;27222;Diesel;6;2;1;81;1;1598;1273;3.4
12985;49500;Benzine;6;2;1;77;0;999;1425;4.3
12900;42018;Benzine;5;1;1;77;0;999;1263;4.4
12900;23000;Benzine;6;2;1;92;0;1399;1278;5.1
12900;26000;Diesel;6;2;1;81;0;1598;1403;3.5
12900;41256;Diesel;6;2;1;81;0;1598;1328;3.6
12990;40200;Diesel;6;2;1;81;1;1598;1425;3.5
12980;35870;Benzine;5;2;1;74;1;1399;1244;5.4
12980;40306;Diesel;6;2;1;81;1;1598;1393;3.5
12980;45107;Benzine;5;2;1;77;1;999;1273;4.3
12980;11284;Diesel;6;2;1;70;1;1598;1388;3.6
12980;58200;Diesel;6;2;1;81;0;1598;1403;3.5
12980;52575;Diesel;6;2;1;81;1;1598;1393;3.5
12978;11268;Benzine;5;1;2;74;0;1398;1273;4.9
12990;12179;Benzine;5;1;1;77;0;999;1273;4.9
12990;23255;Benzine;5;2;2;77;0;999;1284;4.3
12990;41000;Diesel;6;2;1;81;0;1598;1364;3.3
12990;6493;Benzine;5;2;1;77;0;998;1364;4.4
12990;82769;Diesel;6;2;1;81;1;1598;1273;3.5
12990;30716;Diesel;6;2;1;81;0;1598;1940;3.5
12990;92053;Diesel;6;2;1;100;0;1598;1950;3.8
12990;88560;Diesel;6;2;1;81;1;1598;1425;3.5
12990;53887;Benzine;5;2;1;78;0;999;1364;4.4
12990;64000;Diesel;6;2;1;81;0;1598;1350;3
12990;30322;Diesel;6;2;1;81;0;1598;1940;3.5
12990;61000;Diesel;6;2;1;81;0;1598;1345;3.3
12990;53951;Benzine;5;2;1;74;0;1399;1273;5.4
12990;37450;Diesel;6;2;1;100;0;1598;1273;4.9
12990;30;Benzine;5;2;1;74;0;1399;1244;5.4
12990;28861;Diesel;6;2;1;81;1;1598;1425;3.5
12974;47500;Benzine;6;2;1;92;1;1399;1273;5.4
12990;11000;Benzine;5;2;1;74;0;1399;1273;5.4
12970;43159;Diesel;6;2;1;81;1;1598;1425;3.5
12890;29587;Diesel;6;2;2;81;1;1598;1425;4.2
12900;60;Benzine;5;1;1;77;0;999;1263;4.3
12955;37527;Diesel;6;2;2;81;0;1598;1360;3.7
12890;34720;Benzine;5;2;2;74;0;1399;1273;5.4
12880;75000;Diesel;6;2;1;81;0;1598;1425;3.5
12864;120000;LPG/CNG;6;2;1;81;0;1398;1273;4.9
12880;49554;Diesel;6;2;1;81;1;1598;1425;3.5
12799;72486;Benzine;6;2;1;92;0;1399;1425;5.1
12850;67000;Diesel;6;2;1;100;0;1598;1985;3.9
12800;36000;Benzine;6;2;1;92;0;1399;1278;4.9
12800;72783;Diesel;6;2;1;100;0;1598;1364;3.8
12850;49800;Diesel;6;2;1;81;0;1598;1425;3.5
12770;87015;Benzine;5;2;1;77;0;998;1233;4.5
12750;15000;Benzine;6;2;1;74;0;1399;1273;5.4
12950;46100;Diesel;6;2;1;81;1;1598;1403;3.5
12950;42000;Benzine;5;2;1;77;0;1000;1273;4.9
12925;53855;Diesel;6;2;1;81;0;1600;1273;4.9
12900;32900;Diesel;6;2;1;81;0;1598;1350;3.7
12940;82236;Diesel;6;2;1;82;0;1598;1293;3.5
12900;61000;Diesel;6;2;1;81;0;1598;1350;3.7
12900;20938;Diesel;6;2;1;81;0;1598;1360;3.7
12900;76000;Benzine;5;2;1;77;0;998;1273;4.4
12900;12300;Diesel;6;2;1;81;0;1598;1360;3.7
12900;15900;Benzine;5;1;1;77;0;999;1273;4.5
12900;14300;Diesel;6;1;1;81;0;1598;1360;3.7
12900;49000;Diesel;6;2;1;81;1;1598;1425;3.5
12900;76000;Diesel;6;2;1;81;0;1598;1273;3.5
12500;65000;Diesel;6;2;1;81;0;1598;1360;3.5
12500;85000;Diesel;6;2;1;100;0;1598;1425;6
12500;72700;Benzine;5;2;1;77;0;999;1273;4.5
12495;18400;Benzine;5;2;1;77;0;999;1263;4.3
12495;45538;Benzine;5;2;1;78;0;999;1360;4
12500;25200;Benzine;6;2;1;88;0;1364;1459;6.3
12500;42813;Benzine;5;2;1;78;0;999;1364;4.4
12500;50000;Diesel;6;1;1;81;0;1598;1350;3.7
12490;32500;Diesel;6;2;1;81;1;1598;1273;3.5
12490;83200;Diesel;6;2;1;81;0;1598;1403;3.6
12490;15146;Diesel;6;2;1;81;1;1598;1273;3.4
12490;8000;Benzine;5;2;1;77;0;998;1273;4.9
12480;39792;Diesel;6;2;1;81;1;1598;1393;3.5
12489;63200;Benzine;5;1;1;77;1;999;1273;4.5
12490;87850;Diesel;6;2;1;81;0;1598;1360;3.4
12480;62171;Diesel;6;2;1;81;1;1598;1393;3.6
12680;37736;Diesel;6;2;1;81;1;1598;1273;3.4
12700;57900;Benzine;6;2;1;92;0;1399;1322;5.1
12700;66833;Diesel;6;2;1;82;0;1598;1293;3.5
12460;43816;Diesel;6;2;1;81;1;1598;1425;3.5
12690;24939;Benzine;6;2;1;77;1;999;1273;4.3
12680;32754;Diesel;6;2;1;81;1;1598;1273;3.4
12680;32882;Diesel;6;2;1;81;1;1598;1393;3.5
12670;23472;Diesel;6;2;1;81;1;1598;1273;3.4
12670;35470;Diesel;6;2;1;81;1;1598;1403;3.5
12660;62929;Diesel;6;2;1;81;1;1598;1425;3.5
12636;23176;Diesel;6;2;1;81;0;1598;1360;3.7
12650;55756;Diesel;6;2;1;81;1;1598;1425;4.5
12299;43532;Diesel;6;2;1;81;1;1598;1425;3.7
12290;33510;Diesel;6;2;1;81;1;1598;1273;4.9
12290;39008;Diesel;6;2;1;81;1;1598;1273;3.4
12250;39727;Diesel;6;2;1;81;0;1598;1328;3.6
12250;41116;Diesel;6;2;1;81;0;1598;1328;3.6
12250;47337;Diesel;6;2;1;81;0;1598;1328;3.6
12250;42756;Diesel;6;2;1;81;0;1598;1328;3.6
12200;54000;Diesel;6;2;1;81;0;1598;1360;3.5
12280;59000;Diesel;6;2;1;81;0;1598;1425;4.5
12250;48842;Diesel;6;2;1;81;0;1598;1328;3.6
12190;72000;Diesel;6;2;2;100;0;1598;1273;3.8
11999;58625;Diesel;6;1;1;81;0;1598;1350;3
11999;61000;Diesel;6;2;2;81;0;1598;1350;3
12190;54444;Benzine;5;2;1;74;0;1399;1244;5.4
11999;44000;Diesel;6;2;1;81;0;1598;1403;3.6
12130;28588;Diesel;6;2;1;81;1;1598;1350;3.4
12000;43000;Benzine;5;2;1;77;0;998;1273;4.4
12000;73000;Diesel;6;2;2;100;0;1598;1378;4.4
12000;31000;Diesel;6;2;2;81;0;1598;1403;3.6
12636;23176;Diesel;6;2;2;81;0;1598;1360;3.7
12625;71905;Diesel;6;2;1;81;0;1600;1273;4.9
12600;49800;Diesel;6;2;2;100;0;1598;1403;3.8
12590;39041;Diesel;6;2;1;81;1;1598;1350;3.4
11990;42334;Diesel;6;2;1;81;1;1598;1350;3.4
12550;57012;Diesel;6;2;1;81;0;1598;1328;3.6
12540;65213;Diesel;6;2;1;81;0;1598;1378;3.5
12530;27570;Diesel;6;2;1;81;1;1598;1273;3.4
12530;33627;Diesel;6;2;1;81;1;1598;1350;3.4
12590;30368;Diesel;6;2;1;81;1;1598;1350;3.4
12570;46795;Diesel;6;2;1;81;1;1598;1393;3.5
12500;100000;Diesel;6;2;1;81;0;1598;1289;4.3
12500;23679;Benzine;5;2;2;77;0;999;1273;4.3
12500;45073;Benzine;5;2;2;77;0;1598;1360;4
12500;74800;Diesel;6;2;1;81;0;1598;1425;4.5
12450;50000;Diesel;6;1;1;81;0;1598;1403;3.8
12445;96519;Diesel;6;2;1;82;0;1598;1293;3.5
12411;43465;Diesel;6;1;1;100;0;1598;1350;3
12400;47000;Diesel;6;2;1;81;0;1598;1403;3.6
12400;59800;Diesel;6;2;1;81;0;1598;1403;3.5
12450;73000;Diesel;6;2;1;81;1;1598;1403;3.5
12400;21850;Diesel;6;2;1;81;0;1598;1425;3.3
12400;59800;Diesel;6;2;2;81;0;1598;1403;3.5
12399;53041;Diesel;6;2;1;81;0;1598;1425;3.6
12395;52300;Benzine;5;1;1;77;0;999;1263;4.4
11990;68500;Diesel;6;2;1;81;0;1598;1403;3.5
12395;49800;Benzine;5;1;1;77;0;999;1263;4.4
12350;25521;Diesel;6;2;1;81;0;1598;1425;3.6
12340;44179;Diesel;6;2;1;81;1;1598;1393;3.5
11990;56000;Diesel;6;2;1;70;0;1598;1273;3.6
12300;26986;Diesel;6;2;1;81;0;1598;1425;3.6
